"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
573,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,7.09764080829476,10.7670801581008,NA,0.75,0.75,97.1116338622663,98.6884383116084,1,54.9457307241979,82.9429132518426,92.7464250951144,97.1116338622663,54.2192530393657,33.6516686545138,15.158243047419,7.09764080829476
574,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,0.00553402220318344,0.0306712650737725,NA,0.75,0.75,99.9171668728659,100,1,56.114930027105,92.0030648077924,99.5801704405535,99.9171668728659,44.5778052683786,21.1676971474815,1.14698651959714,0.00553402220318344
575,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,5.46223371129769,8.88342737110037,NA,0.75,0.75,97.3657585023258,98.9246693147544,1,52.5357140601729,80.8268219220291,91.6914505125918,97.3657585023258,58.5598953194554,39.2918050736307,16.7140855326092,5.46223371129769
576,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,0.00248047322285811,0.0141179570280938,NA,0.75,1,99.9176700713228,100,1,61.7303039383717,95.2747058155872,99.772360703155,99.9176700713228,38.0746264191483,12.8594968894865,0.791454439981933,0.00248047322285811
577,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.10467007214147e-09,6.72124043449384e-09,NA,1,1,99.9180183894448,100,1,70.1349216344128,99.8582030977514,99.9179794826516,99.9180183894448,22.1120463330865,0.0180761938947756,4.66043075706107e-06,1.10467007214147e-09
578,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,4.68615267864821e-10,2.85123673231636e-09,NA,1,1,99.9180184012524,100,1,73.1303480999202,99.8811636244627,99.9179930189464,99.9180184012524,14.3420001453713,0.00834087901380785,1.97701381960655e-06,4.68615267864821e-10
579,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,8.81733298876239e-09,5.2224508530302e-08,NA,0.75,0.75,99.9180183365286,100,1,62.2879286393853,99.7558095707517,99.9179212801372,99.9180183365286,36.358793348673,0.076308232097885,2.60702648382547e-05,8.81733298876239e-09
580,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,4.21262692248296e-08,2.4951125154558e-07,NA,0.75,1,99.9180182119903,100,1,62.716731546433,99.5366653822982,99.9177976469529,99.9180182119903,34.4857721148344,0.269600708959967,0.000124549175406146,4.21262692248296e-08
581,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.413487602852e-06,8.09866853270416e-06,NA,0.75,0.75,99.9180158879749,100,1,50.0190821693513,98.1911834617726,99.915859967257,99.9180158879749,54.0236482706717,2.24425915893821,0.00374218594301636,1.413487602852e-06
582,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.01353699971691e-05,5.80230636574312e-05,NA,0.75,0.75,99.917991743589,100,1,44.5468838120354,93.4245887329752,99.8625189871713,99.917991743589,51.1114242410971,5.11974616018893,0.0263045762183106,1.01353699971691e-05
583,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.77272907698485e-05,0.000103484058883312,NA,0.75,0.75,99.9180087718465,100,1,50.5313936905641,98.3748628269287,99.9090604839875,99.9180087718465,58.6093067554358,2.06965420392054,0.0199460250981357,1.77272907698485e-05
584,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,3.42835348198989e-06,2.00133573686326e-05,NA,0.75,0.75,99.9180147946904,100,1,49.3927921238003,97.8739338790897,99.9152474826952,99.9180147946904,55.9384410235273,3.5850698436286,0.00646910111384942,3.42835348198989e-06
585,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0.25,0.153551652492062,0.386016496033874,NA,0.75,0.75,99.8624623345806,100,1,42.4664915455563,90.7174984803911,98.5199291901215,99.8624623345806,68.3612623999533,15.2698408654842,2.82900654629678,0.153551652492062
586,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0.25,0.00013331876543468,0.000764520615897489,NA,0.75,0.75,99.9179502654288,100,1,41.5421813583036,93.1839154033494,99.8439360828797,99.9179502654288,60.0949019745289,6.97977249974208,0.171868615502866,0.00013331876543468
587,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,3.03755929372612,4.85978238211973,NA,0.75,0.75,98.4843660258647,99.7272795920425,1,38.0638072117303,76.0329262979844,93.6319320855657,98.4843660258647,75.6584061969159,43.1011342095109,11.5894989030963,3.03755929372612
588,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0.25,0.000164666954731556,0.000951554240824009,NA,0.75,0.75,99.9179382338921,100,1,43.7346099350228,90.5013165356318,99.8475599861463,99.9179382338921,65.7860451970327,22.7206840110479,0.197999044190115,0.000164666954731556
589,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,14.0190168065078,21.3354530130593,NA,0.5,0.5,92.5197331974313,95.5908866497064,2,35.0831217676134,61.2480474215042,79.6013379577908,92.5197331974313,79.4711638041274,60.3924546510973,36.3671956271816,14.0190168065078
590,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0.25,0.179187217064474,0.869031133311562,NA,0.75,0.75,99.8858124987621,100,1,37.8394331265108,75.2404692030772,95.9467452376527,99.8858124987621,66.470822650209,30.1055036247153,7.32989365758886,0.179187217064474
591,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.5,37.5439818942845,46.2824806455934,NA,0.25,0.25,76.4011166237529,85.0688769595374,8,28.0980892276808,49.7228691841248,64.7676632306849,76.4011166237529,82.4692500883462,68.6405970163641,48.9173963849566,37.5439818942845
592,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,2.3291286608519,4.4989406905594,NA,0.75,0.75,98.6570864488827,99.755845840221,1,40.4860665339178,73.4938415767701,93.8112380812406,98.6570864488827,64.9550680752198,39.5880246963528,9.70538170718665,2.3291286608519
593,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.5,0.5,28.8206905752962,39.06406979666,NA,0.5,0.25,86.0701188474705,93.4571648101894,3,32.0839860340955,53.5679638149548,70.0086637918485,86.0701188474705,81.027914285326,71.7818264393637,52.6004677059483,28.8206905752962
594,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.73310323558427,3.50106862965447,NA,0.75,0.75,99.0436387250035,99.5113358543111,1,43.3940851197726,86.7198591422559,97.8211525015139,99.0436387250035,56.6151037528895,17.4069920938004,2.64990848384468,1.73310323558427
595,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,5.33166364018116e-10,3.24399059478693e-09,NA,0.75,1,99.9180183958382,100,1,68.5143592519632,99.8746769632311,99.9179865562943,99.9180183958382,22.5195895148614,0.0094890439520457,2.24934466793085e-06,5.33166364018116e-10
596,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,5,5,100,30,30,100,20,120,0,0,0,2000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,7.39380183312583e-10,4.49867531506074e-09,NA,1,1,99.9180183967854,100,1,70.9733571547021,99.8725121883758,99.9179879295889,99.9180183967854,20.2630280870976,0.0130489462574267,3.11932830508412e-06,7.39380183312583e-10
597,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,7.73108397371609e-09,4.57907242596333e-08,NA,0.75,0.75,99.9180183343929,100,1,57.1968756747216,99.7520480122197,99.9179178647785,99.9180183343929,42.6074881380521,0.0652682655060987,2.28584873341319e-05,7.73108397371609e-09
598,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,5,5,100,30,30,100,20,120,0,0,0,2000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.39419086477172e-08,8.25770484424007e-08,NA,0.75,0.75,99.9180182710547,100,1,55.0729469958612,99.5503539312644,99.9178463438201,99.9180182710547,42.2064786691346,0.108228010337237,4.12218475624544e-05,1.39419086477172e-08
599,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,4.25252367342037e-07,2.43619820132251e-06,NA,0.75,0.75,99.9180175208449,100,1,50.9797847703088,99.1143296584142,99.9171768559159,99.9180175208449,53.1129557295027,0.801541474377999,0.00112168434095614,4.25252367342037e-07
600,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,5,5,100,30,30,100,20,120,0,0,0,2000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,2.91302160509631e-07,1.6689879166628e-06,NA,0.75,0.75,99.9180177398979,100,1,49.8024941940256,99.1632612405339,99.9174025273833,99.9180177398979,48.1169096256959,0.774277315463965,0.000771339464852316,2.91302160509631e-07
601,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,0.00413342347901106,0.0236810522370289,NA,0.75,0.75,99.9156234570847,100,1,35.4028982554775,92.2195789452149,99.5531212340858,99.9156234570847,73.0544556990266,12.1832669097182,0.731308608242474,0.00413342347901106
602,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,5,5,100,30,30,100,20,120,0,0,0,2000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,0.00114931052629407,0.00670927748848336,NA,0.75,0.75,99.9175357759506,100,1,42.545044881242,95.3966496723168,99.5857775673028,99.9175357759506,57.99506241331,3.96431710653418,0.743969840142602,0.00114931052629407
603,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,0.819499713147185,1.4664638142007,NA,0.75,0.75,99.5712644884391,100,1,23.4212491411896,73.6078902477975,96.6325501814682,99.5712644884391,84.2651405488916,42.8825174324902,5.86277173424678,0.819499713147185
604,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,5,5,100,30,30,100,20,120,0,0,0,2000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,0.000394203429430446,0.00226035878969392,NA,0.75,0.75,99.9178905255104,100,1,51.1144339331212,97.8928755383778,99.8099456260236,99.9178905255104,45.0741086515898,2.59914685203022,0.304868001167462,0.000394203429430446
605,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.5,13.8806609710173,19.14552679431,NA,0.5,0.5,92.0206771919045,95.7120170479295,1,24.6887603023086,51.2072955445215,79.0628808334988,92.0206771919045,85.2901466243387,68.8466278965626,33.3659812861079,13.8806609710173
606,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,5,5,100,30,30,100,20,120,0,0,0,2000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,0.0667888220703408,0.355678285952056,NA,0.75,0.75,99.9060610127302,100,1,24.2833267173998,74.9829952656592,97.528521951237,99.9060610127302,79.021510509033,37.5062085515915,5.37289559014603,0.0667888220703408
607,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,13.028415738057,17.4820993338506,NA,0.5,0.5,93.1763437515574,96.3826185103933,1,26.2623647240249,55.0252213122924,81.5399257719602,93.1763437515574,84.145744502771,63.6228406379135,33.8804195973046,13.028415738057
