"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
42,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,98.1239503656836,89.9999999996357,NA,NA,0.64521122961448,1.51246383744269e-13,NA,NA
43,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,97.3404784193057,89.9999999991246,NA,NA,1.73641410924983,4.95026385868992e-13,NA,NA
44,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,95.7532087966989,89.9999999981655,NA,NA,4.69912635104508,1.29646056457673e-12,NA,NA
45,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,95.1870757735058,89.9999999972651,NA,NA,5.82245479963917,1.93373143984167e-12,NA,NA
46,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,98.7997479977796,89.9999999998068,NA,NA,0.126815768370425,2.5250472842558e-14,NA,NA
47,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,98.6077333190803,89.9999999996936,NA,NA,0.520836518585099,1.15674829597347e-13,NA,NA
48,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,98.081608106567,89.9999999993772,NA,NA,1.47923178429297,3.8193132022353e-13,NA,NA
49,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,96.9857258505217,89.9999999987361,NA,NA,3.79091983572225,8.89907996141083e-13,NA,NA
50,100,100,5,5,"rectangle",10000,"large",1,1,600,1,2,0.5,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,96.7437213330467,89.9999999979387,NA,NA,5.34745570299509,1.65141041255754e-12,NA,NA
51,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,88.9606716741809,89.9999999860553,NA,NA,2.53137016292914,5.21771142662964e-12,NA,NA
52,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,84.9863890386715,89.9999999363005,NA,NA,6.71138782650786,2.32239563106536e-11,NA,NA
53,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,0,1,NA,NA,NA,59.4918630200532,89.999952306113,NA,NA,32.4142056017856,1.33134666876e-08,NA,NA
54,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,NA,NA,NA,0,0,NA,NA,NA,0.539200915004708,0.00373375256181106,NA,NA,98.5325645265272,27.0166245908443,NA,NA
55,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,NA,NA,NA,0,0,NA,NA,NA,0.306556660045984,0.0332574339415706,NA,NA,98.8516573318501,25.1242877594614,NA,NA
56,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,95.4097394041609,89.9999999990074,NA,NA,0.767845602906251,4.23166190569882e-13,NA,NA
57,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,92.9840695179482,89.9999999960503,NA,NA,3.97238395297537,2.39007107482342e-12,NA,NA
58,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,86.647858325319,89.9999999768796,NA,NA,11.1542701675993,1.31314978636485e-11,NA,NA
59,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,71.2537965489761,89.9999985805066,NA,NA,26.8319684871905,1.10157835087494e-09,NA,NA
60,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,NA,NA,NA,0,0,NA,NA,NA,10.1191670015798,65.6644380792982,NA,NA,87.0958802690337,0.127400951882493,NA,NA
61,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,97.6631866357209,89.9999999996832,NA,NA,0.26273627355553,7.46239766536212e-14,NA,NA
62,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,96.8508181875278,89.9999999992476,NA,NA,1.35671144711363,3.93718933209756e-13,NA,NA
63,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,95.1627746624115,89.9999999978216,NA,NA,3.55855643240616,1.37029215165788e-12,NA,NA
64,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,93.519032557611,89.9999999962488,NA,NA,6.66682986920586,2.81578929174406e-12,NA,NA
65,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,88.6719068140276,89.9999999840205,NA,NA,12.0118810361383,1.15977962105997e-11,NA,NA
66,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,98.4144870346645,89.9999999997704,NA,NA,0.16110465582852,3.9404137976189e-14,NA,NA
67,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,98.0267730749464,89.9999999995729,NA,NA,0.896944151928844,2.11555989064841e-13,NA,NA
68,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,97.228257692221,89.9999999989782,NA,NA,2.74549739567442,8.10370651615649e-13,NA,NA
69,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,94.7544570102722,89.9999999964985,NA,NA,6.05348609318677,2.70243969601883e-12,NA,NA
70,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,92.7818355121604,89.9999999933492,NA,NA,9.09911574862643,5.32912741797076e-12,NA,NA
71,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,98.7936613564686,89.9999999998005,NA,NA,0.123716068637889,3.00067523411783e-14,NA,NA
72,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,98.591869928865,89.9999999996777,NA,NA,0.582381176896552,1.45872976559095e-13,NA,NA
73,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,97.8902031255942,89.9999999991835,NA,NA,1.88510231788769,5.68058514219689e-13,NA,NA
74,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,97.3520656316378,89.9999999984239,NA,NA,3.88608813772091,1.31909991656419e-12,NA,NA
75,100,100,5,5,"rectangle",10000,"large",1,1,600,1,3,0.75,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,95.8492140138803,89.9999999966754,NA,NA,5.99555186119594,2.93001676981773e-12,NA,NA
76,100,100,5,5,"rectangle",10000,"large",1,1,600,1,4,1,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,88.6660915406172,89.9999999744753,NA,NA,2.81836651432833,7.22843707785044e-12,NA,NA
77,100,100,5,5,"rectangle",10000,"large",1,1,600,1,4,1,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,82.3030581463722,89.9999996619597,NA,NA,9.70837023421593,4.24594445222699e-11,NA,NA
78,100,100,5,5,"rectangle",10000,"large",1,1,600,1,4,1,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,NA,NA,NA,0,0,NA,NA,NA,1.05507916995979,0.237821064232145,NA,NA,97.3697333607389,24.308713741388,NA,NA
79,100,100,5,5,"rectangle",10000,"large",1,1,600,1,4,1,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,NA,NA,NA,0,0,NA,NA,NA,0.625161159724472,0.183973442720193,NA,NA,98.126970194167,28.1313292291946,NA,NA
80,100,100,5,5,"rectangle",10000,"large",1,1,600,1,4,1,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,NA,NA,NA,0,0,NA,NA,NA,0.296676787128798,9.5283433958873e-08,NA,NA,98.7529412353068,50.8255449056689,NA,NA
81,100,100,5,5,"rectangle",10000,"large",1,1,600,1,4,1,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,95.2793288543304,89.9999999987419,NA,NA,1.02190716622808,6.23152034924079e-13,NA,NA
82,100,100,5,5,"rectangle",10000,"large",1,1,600,1,4,1,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,92.5378257392423,89.9999999940624,NA,NA,4.15688371875215,3.73794043964215e-12,NA,NA
83,100,100,5,5,"rectangle",10000,"large",1,1,600,1,4,1,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,1,1,NA,NA,NA,84.2996101711082,89.999999943614,NA,NA,13.6832199739637,3.60281580699248e-11,NA,NA
84,100,100,5,5,"rectangle",10000,"large",1,1,600,1,4,1,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,NA,NA,NA,0,1,NA,NA,NA,62.9369694447273,89.9999829517458,NA,NA,35.0613538936296,1.53667886956764e-08,NA,NA
85,100,100,5,5,"rectangle",10000,"large",1,1,600,1,4,1,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,NA,NA,NA,0,0,NA,NA,NA,9.20573481661472,61.320581150953,NA,NA,86.7173576019706,0.132947296994503,NA,NA
